purchase_id,medicine_id,shop_id,supplier_name,purchase_date,quantity,cost_price
PUR7949,MED2696,SHOP3098,ABC Suppliers,2021-08-11,95,160
PUR7950,MED2548,SHOP3131,ABC Suppliers,2024-04-28,64,171
PUR7951,MED2246,SHOP3086,ABC Suppliers,2019-02-06,14,251
PUR7952,MED2500,SHOP3028,LifeLine,2021-10-28,49,150
PUR7953,MED2323,SHOP3135,ABC Suppliers,2025-06-21,44,299
PUR7954,MED2596,SHOP3051,LifeLine,2025-01-12,55,234
PUR7955,MED2010,SHOP3134,MedLink,2020-09-08,34,227
PUR7956,MED2193,SHOP3090,HealthCorp,2022-05-16,31,189
PUR7957,MED2944,SHOP3102,ABC Suppliers,2023-10-03,25,136
PUR7958,MED2045,SHOP3050,MedLink,2025-01-24,55,203
PUR7959,MED2265,SHOP3102,HealthCorp,2021-06-05,33,171
PUR7960,MED2503,SHOP3109,MedLink,2019-08-22,40,185
PUR7961,MED2432,SHOP3001,HealthCorp,2022-04-05,8,200
PUR7962,MED2110,SHOP3102,MedLink,2019-05-26,71,182
PUR7963,MED2133,SHOP3146,MedLink,2023-12-28,37,242
PUR7964,MED2870,SHOP3133,HealthCorp,2021-06-16,14,241
PUR7965,MED2326,SHOP3026,HealthCorp,2025-06-05,39,196
PUR7966,MED2203,SHOP3099,HealthCorp,2024-07-31,60,90
PUR7967,MED2606,SHOP3038,MedLink,2025-02-11,53,215
PUR7968,MED2149,SHOP3112,HealthCorp,2025-08-19,47,190
PUR7969,MED2270,SHOP3082,ABC Suppliers,2020-11-05,49,263
PUR7970,MED2755,SHOP3076,ABC Suppliers,2022-07-29,29,150
PUR7971,MED2463,SHOP3088,LifeLine,2024-01-10,59,134
PUR7972,MED2887,SHOP3086,MedLink,2019-06-06,57,198
PUR7973,MED2836,SHOP3034,MedLink,2023-06-04,67,71
PUR7974,MED2803,SHOP3097,ABC Suppliers,2023-01-18,51,109
PUR7975,MED2357,SHOP3115,HealthCorp,2024-05-27,54,292
PUR7976,MED2392,SHOP3006,MedLink,2021-08-08,56,112
PUR7977,MED2405,SHOP3032,LifeLine,2019-03-06,34,225
PUR7978,MED2764,SHOP3144,MedLink,2021-07-14,0,221
PUR7979,MED2099,SHOP3131,ABC Suppliers,2019-06-19,47,203
PUR7980,MED2970,SHOP3145,MedLink,2025-01-31,71,153
PUR7981,MED2464,SHOP3141,HealthCorp,2020-09-02,42,207
PUR7982,MED2125,SHOP3117,LifeLine,2025-07-24,68,264
PUR7983,MED2955,SHOP3061,LifeLine,2020-09-09,44,216
PUR7984,MED2795,SHOP3124,ABC Suppliers,2022-11-16,43,214
PUR7985,MED2078,SHOP3027,MedLink,2025-05-07,29,282
PUR7986,MED2594,SHOP3018,LifeLine,2021-01-12,57,195
PUR7987,MED2888,SHOP3142,LifeLine,2024-07-23,20,287
PUR7988,MED2459,SHOP3116,LifeLine,2020-05-14,51,121
PUR7989,MED2727,SHOP3093,LifeLine,2025-02-26,76,191
PUR7990,MED2162,SHOP3145,LifeLine,2023-12-21,40,153
PUR7991,MED2344,SHOP3041,MedLink,2019-03-16,20,242
PUR7992,MED2836,SHOP3104,MedLink,2025-05-11,36,240
PUR7993,MED2446,SHOP3041,MedLink,2025-03-21,50,195
PUR7994,MED2629,SHOP3132,LifeLine,2024-12-12,37,81
PUR7995,MED2768,SHOP3101,ABC Suppliers,2020-06-08,54,202
PUR7996,MED2739,SHOP3130,MedLink,2021-01-23,33,163
PUR7997,MED2177,SHOP3122,ABC Suppliers,2019-12-25,82,159
PUR7998,MED2817,SHOP3015,MedLink,2023-08-06,32,169
PUR7999,MED2548,SHOP3028,ABC Suppliers,2024-08-29,32,180
PUR8000,MED2706,SHOP3065,HealthCorp,2022-04-05,84,249
PUR8001,MED2889,SHOP3071,MedLink,2019-08-30,58,214
PUR8002,MED2944,SHOP3109,MedLink,2024-11-11,35,170
PUR8003,MED2290,SHOP3000,LifeLine,2022-04-11,44,235
PUR8004,MED2918,SHOP3121,MedLink,2025-03-28,54,238
PUR8005,MED2465,SHOP3072,MedLink,2025-03-16,76,145
PUR8006,MED2973,SHOP3130,LifeLine,2024-12-08,84,183
PUR8007,MED2649,SHOP3109,ABC Suppliers,2019-05-07,38,180
PUR8008,MED2631,SHOP3008,HealthCorp,2020-11-21,41,164
PUR8009,MED2030,SHOP3146,HealthCorp,2019-10-08,38,171
PUR8010,MED2820,SHOP3074,ABC Suppliers,2024-12-22,33,156
PUR8011,MED2859,SHOP3004,MedLink,2021-09-19,66,117
PUR8012,MED2410,SHOP3011,HealthCorp,2021-07-17,37,261
PUR8013,MED2400,SHOP3095,LifeLine,2022-07-02,64,138
PUR8014,MED2638,SHOP3109,HealthCorp,2025-03-09,39,282
PUR8015,MED2796,SHOP3096,MedLink,2023-07-10,80,277
PUR8016,MED2628,SHOP3006,ABC Suppliers,2019-04-18,36,176
PUR8017,MED2202,SHOP3077,MedLink,2023-07-09,43,271
PUR8018,MED2651,SHOP3126,ABC Suppliers,2020-12-08,49,221
PUR8019,MED2282,SHOP3131,ABC Suppliers,2019-05-15,41,191
PUR8020,MED2356,SHOP3009,ABC Suppliers,2021-10-26,69,219
PUR8021,MED2135,SHOP3129,ABC Suppliers,2021-01-13,49,168
PUR8022,MED2160,SHOP3124,MedLink,2021-04-15,28,171
PUR8023,MED2824,SHOP3061,ABC Suppliers,2024-08-28,24,216
PUR8024,MED2283,SHOP3114,LifeLine,2024-05-04,58,243
PUR8025,MED2710,SHOP3057,MedLink,2022-09-11,46,271
PUR8026,MED2349,SHOP3007,ABC Suppliers,2022-10-25,33,162
PUR8027,MED2896,SHOP3088,ABC Suppliers,2021-05-26,47,225
PUR8028,MED2443,SHOP3100,ABC Suppliers,2019-05-08,57,185
PUR8029,MED2767,SHOP3048,HealthCorp,2023-11-17,83,256
PUR8030,MED2703,SHOP3101,ABC Suppliers,2024-12-19,39,200
PUR8031,MED2742,SHOP3077,MedLink,2019-01-17,39,206
PUR8032,MED2882,SHOP3002,MedLink,2024-11-20,52,158
PUR8033,MED2223,SHOP3013,MedLink,2021-03-13,78,267
PUR8034,MED2272,SHOP3134,LifeLine,2021-03-19,54,216
PUR8035,MED2393,SHOP3081,HealthCorp,2021-02-05,28,146
PUR8036,MED2977,SHOP3006,LifeLine,2020-03-28,-2,114
PUR8037,MED2647,SHOP3056,ABC Suppliers,2021-09-24,28,171
PUR8038,MED2632,SHOP3037,ABC Suppliers,2025-06-04,78,80
PUR8039,MED2329,SHOP3134,LifeLine,2025-07-13,21,211
PUR8040,MED2258,SHOP3125,ABC Suppliers,2025-02-11,34,168
PUR8041,MED2958,SHOP3101,LifeLine,2024-05-28,47,159
PUR8042,MED2138,SHOP3015,LifeLine,2025-08-20,17,185
PUR8043,MED2060,SHOP3104,HealthCorp,2024-09-12,75,200
PUR8044,MED2440,SHOP3086,LifeLine,2024-07-27,59,141
PUR8045,MED2782,SHOP3096,LifeLine,2019-08-25,53,205
PUR8046,MED2825,SHOP3116,MedLink,2021-06-26,51,152
PUR8047,MED2716,SHOP3129,HealthCorp,2021-07-05,60,298
PUR8048,MED2479,SHOP3020,ABC Suppliers,2024-08-22,57,187
PUR8049,MED2866,SHOP3001,LifeLine,2025-02-26,81,248
PUR8050,MED2478,SHOP3059,ABC Suppliers,2022-11-02,62,175
PUR8051,MED2573,SHOP3122,LifeLine,2024-07-15,54,135
PUR8052,MED2557,SHOP3105,LifeLine,2022-07-16,41,159
PUR8053,MED2539,SHOP3072,HealthCorp,2025-01-11,18,216
PUR8054,MED2444,SHOP3004,HealthCorp,2020-01-26,36,207
PUR8055,MED2716,SHOP3030,MedLink,2024-09-05,31,231
PUR8056,MED2521,SHOP3066,MedLink,2024-05-07,54,207
PUR8057,MED2661,SHOP3057,MedLink,2019-08-21,67,229
PUR8058,MED2982,SHOP3009,MedLink,2021-02-14,61,129
PUR8059,MED2724,SHOP3064,HealthCorp,2022-08-21,47,192
PUR8060,MED2988,SHOP3118,MedLink,2019-04-20,61,225
PUR8061,MED2912,SHOP3074,MedLink,2024-04-27,49,184
PUR8062,MED2827,SHOP3090,HealthCorp,2019-03-17,77,134
PUR8063,MED2407,SHOP3081,ABC Suppliers,2025-01-09,71,152
PUR8064,MED2433,SHOP3059,MedLink,2023-04-23,53,145
PUR8065,MED2168,SHOP3137,MedLink,2023-09-24,52,261
PUR8066,MED2627,SHOP3118,LifeLine,2020-11-04,50,295
PUR8067,MED2104,SHOP3126,MedLink,2019-06-12,55,170
PUR8068,MED2530,SHOP3080,MedLink,2019-11-09,44,216
PUR8069,MED2501,SHOP3061,LifeLine,2021-11-29,24,205
PUR8070,MED2807,SHOP3085,ABC Suppliers,2019-02-23,24,258
PUR8071,MED2280,SHOP3127,LifeLine,2025-08-13,69,112
PUR8072,MED2936,SHOP3058,ABC Suppliers,2019-02-05,45,147
PUR8073,MED2283,SHOP3005,LifeLine,2024-04-30,59,141
PUR8074,MED2519,SHOP3136,LifeLine,2019-07-29,47,229
PUR8075,MED2107,SHOP3023,LifeLine,2019-10-22,31,138
PUR8076,MED2353,SHOP3057,ABC Suppliers,2020-05-14,59,157
PUR8077,MED2921,SHOP3063,ABC Suppliers,2020-01-29,37,194
PUR8078,MED2487,SHOP3131,MedLink,2024-02-29,47,238
PUR8079,MED2720,SHOP3118,ABC Suppliers,2025-07-19,16,214
PUR8080,MED2639,SHOP3135,ABC Suppliers,2022-01-08,62,267
PUR8081,MED2690,SHOP3046,MedLink,2024-11-03,67,188
PUR8082,MED2086,SHOP3000,LifeLine,2024-09-04,58,225
PUR8083,MED2885,SHOP3000,MedLink,2025-01-17,28,168
PUR8084,MED2007,SHOP3049,LifeLine,2021-03-02,47,196
PUR8085,MED2480,SHOP3022,MedLink,2023-04-11,81,183
PUR8086,MED2886,SHOP3088,ABC Suppliers,2025-06-07,51,166
PUR8087,MED2552,SHOP3046,ABC Suppliers,2019-10-03,51,264
PUR8088,MED2651,SHOP3013,LifeLine,2022-10-31,45,163
PUR8089,MED2991,SHOP3141,LifeLine,2023-10-27,57,145
PUR8090,MED2150,SHOP3021,MedLink,2021-11-17,34,275
PUR8091,MED2204,SHOP3081,MedLink,2021-09-29,68,219
PUR8092,MED2541,SHOP3045,HealthCorp,2021-03-27,35,132
PUR8093,MED2699,SHOP3065,MedLink,2025-01-01,19,255
PUR8094,MED2482,SHOP3118,ABC Suppliers,2021-03-26,31,203
PUR8095,MED2568,SHOP3065,ABC Suppliers,2023-05-11,43,161
PUR8096,MED2497,SHOP3113,MedLink,2022-04-21,57,114
PUR8097,MED2335,SHOP3082,LifeLine,2022-04-12,79,194
PUR8098,MED2519,SHOP3042,LifeLine,2019-01-07,39,223
PUR8099,MED2477,SHOP3005,LifeLine,2021-07-01,54,246
PUR8100,MED2281,SHOP3072,LifeLine,2019-01-31,38,245
PUR8101,MED2309,SHOP3137,MedLink,2023-01-26,49,192
PUR8102,MED2585,SHOP3107,LifeLine,2019-11-25,57,262
PUR8103,MED2615,SHOP3005,HealthCorp,2020-10-09,56,223
PUR8104,MED2566,SHOP3037,MedLink,2023-04-27,46,235
PUR8105,MED2901,SHOP3117,MedLink,2022-09-05,53,206
PUR8106,MED2066,SHOP3007,HealthCorp,2023-04-20,54,254
PUR8107,MED2943,SHOP3068,HealthCorp,2022-05-06,61,157
PUR8108,MED2075,SHOP3116,LifeLine,2025-08-31,27,226
PUR8109,MED2548,SHOP3104,LifeLine,2021-04-14,46,246
PUR8110,MED2463,SHOP3093,ABC Suppliers,2024-09-16,84,208
PUR8111,MED2067,SHOP3028,HealthCorp,2021-06-07,86,185
PUR8112,MED2764,SHOP3004,ABC Suppliers,2023-04-04,58,118
PUR8113,MED2909,SHOP3032,HealthCorp,2021-11-17,30,201
PUR8114,MED2397,SHOP3073,ABC Suppliers,2025-06-14,55,204
PUR8115,MED2184,SHOP3056,HealthCorp,2020-11-16,60,202
PUR8116,MED2557,SHOP3034,LifeLine,2023-05-15,67,238
PUR8117,MED2648,SHOP3030,HealthCorp,2023-09-30,36,164
PUR8118,MED2958,SHOP3051,HealthCorp,2025-04-17,96,134
PUR8119,MED2200,SHOP3061,MedLink,2019-04-22,67,242
PUR8120,MED2691,SHOP3145,ABC Suppliers,2022-07-22,43,241
PUR8121,MED2205,SHOP3148,MedLink,2023-03-20,50,130
PUR8122,MED2173,SHOP3080,ABC Suppliers,2020-02-01,61,284
PUR8123,MED2129,SHOP3044,LifeLine,2019-08-08,45,198
PUR8124,MED2162,SHOP3144,LifeLine,2020-12-21,63,142
PUR8125,MED2459,SHOP3073,HealthCorp,2019-06-05,54,122
PUR8126,MED2725,SHOP3139,ABC Suppliers,2021-07-17,69,228
PUR8127,MED2547,SHOP3024,LifeLine,2021-06-18,49,236
PUR8128,MED2616,SHOP3086,MedLink,2020-11-01,72,205
PUR8129,MED2269,SHOP3105,MedLink,2019-06-15,58,90
PUR8130,MED2296,SHOP3069,ABC Suppliers,2019-07-12,31,165
PUR8131,MED2042,SHOP3054,LifeLine,2025-04-16,52,156
PUR8132,MED2338,SHOP3023,LifeLine,2021-03-29,24,174
PUR8133,MED2026,SHOP3049,LifeLine,2019-11-24,81,204
PUR8134,MED2258,SHOP3063,LifeLine,2024-07-04,30,189
PUR8135,MED2586,SHOP3005,HealthCorp,2025-01-30,55,186
PUR8136,MED2001,SHOP3087,ABC Suppliers,2022-02-07,42,205
PUR8137,MED2477,SHOP3012,HealthCorp,2022-07-14,98,217
PUR8138,MED2204,SHOP3027,LifeLine,2025-05-25,47,191
PUR8139,MED2791,SHOP3015,HealthCorp,2022-10-23,59,259
PUR8140,MED2862,SHOP3135,MedLink,2025-04-12,46,164
PUR8141,MED2303,SHOP3021,HealthCorp,2022-03-13,65,154
PUR8142,MED2233,SHOP3101,LifeLine,2024-05-23,32,240
PUR8143,MED2932,SHOP3011,ABC Suppliers,2023-05-10,49,123
PUR8144,MED2223,SHOP3042,MedLink,2020-05-11,52,151
PUR8145,MED2538,SHOP3005,LifeLine,2023-02-16,47,191
PUR8146,MED2458,SHOP3137,ABC Suppliers,2021-06-17,78,224
PUR8147,MED2755,SHOP3011,LifeLine,2025-06-16,32,263
PUR8148,MED2773,SHOP3031,ABC Suppliers,2021-04-04,59,221
PUR8149,MED2881,SHOP3019,MedLink,2023-09-17,62,307
PUR8150,MED2805,SHOP3084,LifeLine,2020-08-30,70,259
PUR8151,MED2789,SHOP3109,HealthCorp,2022-11-29,21,151
PUR8152,MED2058,SHOP3099,MedLink,2025-07-18,49,147
PUR8153,MED2012,SHOP3108,LifeLine,2025-04-09,39,221
PUR8154,MED2435,SHOP3041,LifeLine,2025-03-29,63,232
PUR8155,MED2700,SHOP3109,HealthCorp,2025-04-12,52,262
PUR8156,MED2631,SHOP3052,LifeLine,2024-08-11,42,232
PUR8157,MED2921,SHOP3120,MedLink,2021-10-07,72,204
PUR8158,MED2245,SHOP3105,MedLink,2025-05-12,55,238
PUR8159,MED2111,SHOP3070,ABC Suppliers,2022-02-26,38,243
PUR8160,MED2314,SHOP3013,LifeLine,2024-04-28,38,211
PUR8161,MED2287,SHOP3126,LifeLine,2024-11-26,27,182
PUR8162,MED2845,SHOP3050,MedLink,2024-08-07,53,241
PUR8163,MED2568,SHOP3108,MedLink,2025-04-08,31,192
PUR8164,MED2884,SHOP3093,HealthCorp,2021-11-14,15,296
PUR8165,MED2610,SHOP3040,MedLink,2023-06-01,33,205
PUR8166,MED2124,SHOP3001,ABC Suppliers,2024-12-16,53,238
PUR8167,MED2910,SHOP3104,MedLink,2022-02-02,85,125
PUR8168,MED2863,SHOP3044,LifeLine,2023-05-10,79,133
PUR8169,MED2905,SHOP3065,HealthCorp,2024-05-28,40,267
PUR8170,MED2977,SHOP3052,LifeLine,2020-01-28,53,97
PUR8171,MED2362,SHOP3058,LifeLine,2021-08-26,77,262
PUR8172,MED2078,SHOP3067,MedLink,2019-06-24,90,140
PUR8173,MED2197,SHOP3078,HealthCorp,2023-09-25,28,195
PUR8174,MED2100,SHOP3146,ABC Suppliers,2019-11-24,79,67
PUR8175,MED2160,SHOP3086,LifeLine,2024-06-20,48,203
PUR8176,MED2148,SHOP3020,ABC Suppliers,2022-04-18,48,181
PUR8177,MED2910,SHOP3111,LifeLine,2021-12-05,56,238
PUR8178,MED2759,SHOP3114,HealthCorp,2024-03-24,31,186
PUR8179,MED2077,SHOP3079,ABC Suppliers,2023-06-09,39,118
PUR8180,MED2705,SHOP3062,HealthCorp,2020-12-20,82,218
PUR8181,MED2055,SHOP3117,ABC Suppliers,2019-06-24,69,197
PUR8182,MED2790,SHOP3120,HealthCorp,2022-02-17,51,361
PUR8183,MED2925,SHOP3060,MedLink,2021-04-14,46,194
PUR8184,MED2358,SHOP3142,HealthCorp,2019-10-12,50,160
PUR8185,MED2519,SHOP3084,MedLink,2021-10-22,42,264
PUR8186,MED2497,SHOP3074,MedLink,2020-10-02,73,188
PUR8187,MED2341,SHOP3099,ABC Suppliers,2019-09-03,60,157
PUR8188,MED2831,SHOP3148,HealthCorp,2024-06-17,69,233
PUR8189,MED2321,SHOP3080,HealthCorp,2025-05-15,47,194
PUR8190,MED2125,SHOP3133,HealthCorp,2023-08-13,41,157
PUR8191,MED2714,SHOP3036,ABC Suppliers,2024-10-12,30,83
PUR8192,MED2613,SHOP3088,MedLink,2022-03-27,32,145
PUR8193,MED2955,SHOP3092,LifeLine,2022-08-08,42,205
PUR8194,MED2542,SHOP3103,ABC Suppliers,2023-03-17,62,281
PUR8195,MED2482,SHOP3103,ABC Suppliers,2019-02-05,67,158
PUR8196,MED2839,SHOP3148,ABC Suppliers,2024-04-25,59,243
PUR8197,MED2446,SHOP3130,ABC Suppliers,2020-08-21,69,164
PUR8198,MED2881,SHOP3136,LifeLine,2019-07-05,49,211
PUR8199,MED2879,SHOP3087,ABC Suppliers,2023-10-04,16,258
PUR8200,MED2601,SHOP3013,HealthCorp,2023-02-12,28,245
PUR8201,MED2337,SHOP3011,MedLink,2024-03-02,39,141
PUR8202,MED2118,SHOP3129,LifeLine,2022-07-27,34,187
PUR8203,MED2900,SHOP3073,LifeLine,2025-05-16,30,199
PUR8204,MED2105,SHOP3107,LifeLine,2023-11-15,43,127
PUR8205,MED2360,SHOP3029,HealthCorp,2021-05-14,-6,191
PUR8206,MED2055,SHOP3036,ABC Suppliers,2019-07-30,78,294
PUR8207,MED2664,SHOP3004,MedLink,2023-01-28,59,148
PUR8208,MED2809,SHOP3005,LifeLine,2020-03-28,80,238
PUR8209,MED2092,SHOP3043,MedLink,2020-10-12,32,194
PUR8210,MED2330,SHOP3129,ABC Suppliers,2021-07-16,40,251
PUR8211,MED2133,SHOP3073,LifeLine,2021-10-24,53,111
PUR8212,MED2031,SHOP3018,MedLink,2023-02-21,53,216
PUR8213,MED2928,SHOP3139,LifeLine,2024-07-11,61,171
PUR8214,MED2902,SHOP3140,HealthCorp,2022-11-19,87,207
PUR8215,MED2815,SHOP3050,ABC Suppliers,2023-07-28,25,199
PUR8216,MED2526,SHOP3097,MedLink,2020-07-04,52,230
PUR8217,MED2340,SHOP3040,LifeLine,2021-11-08,55,200
PUR8218,MED2279,SHOP3147,LifeLine,2023-11-02,42,234
PUR8219,MED2893,SHOP3020,MedLink,2021-09-08,70,270
PUR8220,MED2350,SHOP3138,ABC Suppliers,2019-10-08,62,167
PUR8221,MED2106,SHOP3000,MedLink,2019-12-25,77,184
PUR8222,MED2533,SHOP3051,LifeLine,2024-10-27,8,231
PUR8223,MED2974,SHOP3015,LifeLine,2024-02-15,81,235
PUR8224,MED2627,SHOP3039,MedLink,2024-09-01,19,204
PUR8225,MED2889,SHOP3074,ABC Suppliers,2022-02-13,51,186
PUR8226,MED2279,SHOP3031,MedLink,2025-02-25,26,98
PUR8227,MED2350,SHOP3064,MedLink,2023-02-07,82,199
PUR8228,MED2231,SHOP3038,LifeLine,2020-06-09,34,285
PUR8229,MED2506,SHOP3149,HealthCorp,2019-01-19,55,173
PUR8230,MED2762,SHOP3135,MedLink,2019-08-07,68,301
PUR8231,MED2054,SHOP3121,LifeLine,2024-10-21,62,150
PUR8232,MED2749,SHOP3100,ABC Suppliers,2019-11-11,25,249
PUR8233,MED2646,SHOP3000,MedLink,2021-07-08,70,181
PUR8234,MED2922,SHOP3111,MedLink,2019-02-21,67,188
PUR8235,MED2033,SHOP3057,LifeLine,2019-11-03,18,97
PUR8236,MED2758,SHOP3063,MedLink,2023-10-22,75,172
PUR8237,MED2524,SHOP3119,LifeLine,2023-11-08,59,165
PUR8238,MED2912,SHOP3097,MedLink,2025-03-03,72,167
PUR8239,MED2306,SHOP3107,MedLink,2022-09-18,45,164
PUR8240,MED2067,SHOP3131,ABC Suppliers,2023-10-18,91,151
PUR8241,MED2645,SHOP3105,MedLink,2024-09-01,33,174
PUR8242,MED2772,SHOP3137,HealthCorp,2021-05-16,57,132
PUR8243,MED2772,SHOP3020,HealthCorp,2020-04-16,66,253
PUR8244,MED2259,SHOP3012,HealthCorp,2021-07-09,61,231
PUR8245,MED2962,SHOP3044,ABC Suppliers,2022-09-29,86,273
PUR8246,MED2025,SHOP3021,LifeLine,2023-03-21,33,128
PUR8247,MED2539,SHOP3140,LifeLine,2023-06-14,78,127
PUR8248,MED2604,SHOP3089,ABC Suppliers,2019-05-23,43,197
PUR8249,MED2609,SHOP3138,ABC Suppliers,2023-10-16,44,206
PUR8250,MED2153,SHOP3013,MedLink,2020-06-11,56,122
PUR8251,MED2071,SHOP3058,ABC Suppliers,2024-08-26,59,209
PUR8252,MED2796,SHOP3119,MedLink,2020-10-27,55,173
PUR8253,MED2619,SHOP3019,LifeLine,2021-04-26,71,208
PUR8254,MED2354,SHOP3076,MedLink,2020-06-20,68,222
PUR8255,MED2944,SHOP3089,MedLink,2019-01-27,50,215
PUR8256,MED2688,SHOP3136,MedLink,2024-04-06,73,163
PUR8257,MED2191,SHOP3127,LifeLine,2021-04-01,53,269
PUR8258,MED2838,SHOP3039,MedLink,2023-12-02,40,202
PUR8259,MED2159,SHOP3100,HealthCorp,2019-09-16,55,218
PUR8260,MED2964,SHOP3037,HealthCorp,2024-01-24,44,122
PUR8261,MED2965,SHOP3118,ABC Suppliers,2019-03-18,66,230
PUR8262,MED2381,SHOP3029,HealthCorp,2019-06-26,58,161
PUR8263,MED2938,SHOP3128,MedLink,2020-02-19,67,261
PUR8264,MED2048,SHOP3030,ABC Suppliers,2019-04-20,35,116
PUR8265,MED2273,SHOP3104,LifeLine,2025-01-06,72,216
PUR8266,MED2732,SHOP3049,LifeLine,2023-12-06,65,219
PUR8267,MED2308,SHOP3001,ABC Suppliers,2020-10-08,41,134
PUR8268,MED2416,SHOP3052,HealthCorp,2020-09-11,9,230
PUR8269,MED2172,SHOP3134,MedLink,2021-11-17,38,136
PUR8270,MED2794,SHOP3008,LifeLine,2025-02-25,36,236
PUR8271,MED2363,SHOP3024,ABC Suppliers,2021-04-29,83,193
PUR8272,MED2031,SHOP3129,LifeLine,2025-02-17,24,152
PUR8273,MED2356,SHOP3130,LifeLine,2021-12-07,57,174
PUR8274,MED2782,SHOP3054,ABC Suppliers,2019-09-06,48,241
PUR8275,MED2386,SHOP3065,HealthCorp,2019-02-04,29,210
PUR8276,MED2377,SHOP3072,HealthCorp,2021-07-10,72,161
PUR8277,MED2424,SHOP3098,HealthCorp,2021-01-03,72,237
PUR8278,MED2147,SHOP3115,HealthCorp,2025-02-22,41,247
PUR8279,MED2156,SHOP3080,LifeLine,2021-01-08,64,206
PUR8280,MED2974,SHOP3013,ABC Suppliers,2023-05-22,82,174
PUR8281,MED2689,SHOP3136,MedLink,2019-02-07,44,163
PUR8282,MED2324,SHOP3084,LifeLine,2022-10-17,47,253
PUR8283,MED2547,SHOP3015,ABC Suppliers,2022-07-14,31,114
PUR8284,MED2767,SHOP3105,HealthCorp,2022-03-21,60,147
PUR8285,MED2087,SHOP3085,LifeLine,2022-03-22,64,111
PUR8286,MED2995,SHOP3106,HealthCorp,2021-10-23,44,160
PUR8287,MED2322,SHOP3030,MedLink,2022-08-17,28,217
PUR8288,MED2904,SHOP3149,LifeLine,2022-07-08,43,106
PUR8289,MED2195,SHOP3122,HealthCorp,2021-04-17,56,201
PUR8290,MED2647,SHOP3092,LifeLine,2019-04-30,65,137
PUR8291,MED2536,SHOP3019,MedLink,2024-09-09,64,298
PUR8292,MED2517,SHOP3083,ABC Suppliers,2023-02-08,79,133
PUR8293,MED2335,SHOP3051,ABC Suppliers,2019-07-12,64,199
PUR8294,MED2722,SHOP3147,MedLink,2021-03-02,38,268
PUR8295,MED2776,SHOP3003,HealthCorp,2024-12-15,33,217
PUR8296,MED2001,SHOP3115,HealthCorp,2025-04-09,54,135
PUR8297,MED2056,SHOP3013,HealthCorp,2019-07-13,41,194
PUR8298,MED2981,SHOP3057,LifeLine,2021-04-30,89,202
PUR8299,MED2697,SHOP3113,HealthCorp,2022-03-16,23,200
PUR8300,MED2151,SHOP3122,MedLink,2020-03-29,47,247
PUR8301,MED2890,SHOP3067,ABC Suppliers,2023-07-13,70,169
PUR8302,MED2828,SHOP3026,HealthCorp,2020-05-16,44,192
PUR8303,MED2653,SHOP3079,LifeLine,2024-09-26,-2,149
PUR8304,MED2909,SHOP3069,LifeLine,2021-06-08,23,242
PUR8305,MED2988,SHOP3096,ABC Suppliers,2019-10-13,64,203
PUR8306,MED2303,SHOP3047,HealthCorp,2022-10-04,36,177
PUR8307,MED2472,SHOP3096,MedLink,2019-09-30,58,293
PUR8308,MED2058,SHOP3004,MedLink,2020-04-07,46,286
PUR8309,MED2277,SHOP3041,HealthCorp,2023-09-03,44,173
PUR8310,MED2076,SHOP3009,MedLink,2022-10-09,34,188
PUR8311,MED2500,SHOP3133,LifeLine,2022-04-01,21,251
PUR8312,MED2984,SHOP3122,HealthCorp,2024-10-13,44,201
PUR8313,MED2399,SHOP3114,LifeLine,2019-06-21,53,168
PUR8314,MED2828,SHOP3030,HealthCorp,2020-04-06,47,210
PUR8315,MED2164,SHOP3054,HealthCorp,2020-04-08,68,196
PUR8316,MED2475,SHOP3088,LifeLine,2020-07-17,53,224
PUR8317,MED2088,SHOP3060,HealthCorp,2025-05-26,70,285
PUR8318,MED2472,SHOP3015,ABC Suppliers,2022-02-09,33,214
PUR8319,MED2510,SHOP3102,MedLink,2022-07-20,11,155
PUR8320,MED2040,SHOP3147,ABC Suppliers,2025-05-22,57,237
PUR8321,MED2856,SHOP3065,ABC Suppliers,2020-10-17,25,244
PUR8322,MED2218,SHOP3088,MedLink,2023-02-14,33,209
PUR8323,MED2021,SHOP3105,ABC Suppliers,2022-03-29,54,146
PUR8324,MED2294,SHOP3145,HealthCorp,2020-02-14,49,144
PUR8325,MED2964,SHOP3039,ABC Suppliers,2023-12-16,27,243
PUR8326,MED2010,SHOP3044,MedLink,2023-10-29,60,238
PUR8327,MED2794,SHOP3060,LifeLine,2023-05-28,43,129
PUR8328,MED2857,SHOP3074,LifeLine,2022-03-28,37,277
PUR8329,MED2311,SHOP3013,MedLink,2022-05-30,17,148
PUR8330,MED2110,SHOP3005,ABC Suppliers,2024-10-21,52,115
PUR8331,MED2971,SHOP3018,ABC Suppliers,2022-07-21,28,235
PUR8332,MED2683,SHOP3078,MedLink,2022-04-27,59,107
PUR8333,MED2779,SHOP3080,LifeLine,2024-05-25,44,213
PUR8334,MED2639,SHOP3129,LifeLine,2020-08-04,66,219
PUR8335,MED2972,SHOP3034,LifeLine,2022-04-13,45,184
PUR8336,MED2163,SHOP3020,ABC Suppliers,2021-09-29,66,144
PUR8337,MED2929,SHOP3105,LifeLine,2024-10-24,31,273
PUR8338,MED2472,SHOP3025,MedLink,2024-09-08,46,243
PUR8339,MED2998,SHOP3096,HealthCorp,2023-07-22,9,169
