stock_id,shop_id,medicine_id,available_units,last_updated
STK9454,SHOP3088,MED2236,,2020-04-01
STK9455,SHOP3013,MED2318,12,2025-07-30
STK9456,SHOP3146,MED2022,18,2025-05-25
STK9457,SHOP3097,MED2105,32,2022-05-20
STK9458,SHOP3054,MED2400,36,2020-03-28
STK9459,SHOP3050,MED2823,7,2021-04-06
STK9460,SHOP3134,MED2803,28,2019-11-19
STK9461,SHOP3121,MED2467,27,2023-08-03
STK9462,SHOP3144,MED2332,36,2023-06-05
STK9463,SHOP3019,MED2755,39,2022-04-10
STK9464,SHOP3054,MED2081,39,2022-06-09
STK9465,SHOP3087,MED2261,42,2021-02-22
STK9466,SHOP3076,MED2610,17,2023-10-17
STK9467,SHOP3131,MED2457,,2022-05-29
STK9468,SHOP3120,MED2304,66,2023-03-12
STK9469,SHOP3124,MED2055,60,2022-01-27
STK9470,SHOP3100,MED2060,35,2022-03-27
STK9471,SHOP3089,MED2668,28,2019-06-20
STK9472,SHOP3120,MED2443,37,2025-04-12
STK9473,SHOP3094,MED2211,39,2019-08-07
STK9474,SHOP3053,MED2206,11,2021-01-14
STK9475,SHOP3087,MED2386,53,2021-01-11
STK9476,SHOP3035,MED2031,24,2021-10-07
STK9477,SHOP3121,MED2862,22,2023-09-16
STK9478,SHOP3000,MED2826,42,2024-02-05
STK9479,SHOP3036,MED2515,38,2024-07-25
STK9480,SHOP3113,MED2386,27,2021-08-19
STK9481,SHOP3044,MED2114,25,2025-05-23
STK9482,SHOP3078,MED2838,35,2019-12-23
STK9483,SHOP3050,MED2402,12,2023-04-12
STK9484,SHOP3085,MED2791,28,2020-02-24
STK9485,SHOP3030,MED2538,21,2021-09-25
STK9486,SHOP3023,MED2037,46,2021-01-02
STK9487,SHOP3143,MED2233,35,2020-06-28
STK9488,SHOP3001,MED2534,16,2020-10-21
STK9489,SHOP3094,MED2106,43,2019-07-24
STK9490,SHOP3039,MED2968,24,2025-01-06
STK9491,SHOP3084,MED2032,43,2019-05-31
STK9492,SHOP3133,MED2866,39,2023-01-15
STK9493,SHOP3075,MED2811,20,2021-03-05
STK9494,SHOP3038,MED2473,35,2025-05-27
STK9495,SHOP3002,MED2178,17,2022-02-02
STK9496,SHOP3089,MED2538,26,2019-12-07
STK9497,SHOP3143,MED2118,,2022-07-15
STK9498,SHOP3035,MED2112,43,2024-04-15
STK9499,SHOP3129,MED2176,3,2022-01-22
STK9500,SHOP3095,MED2868,32,2023-06-16
STK9501,SHOP3131,MED2199,20,2020-04-28
STK9502,SHOP3137,MED2903,63,2024-03-21
STK9503,SHOP3148,MED2509,5,2019-03-14
STK9504,SHOP3140,MED2224,42,2020-07-02
STK9505,SHOP3030,MED2240,21,2025-07-09
STK9506,SHOP3032,MED2427,18,2023-10-06
STK9507,SHOP3026,MED2941,21,2024-09-15
STK9508,SHOP3108,MED2267,47,2019-06-10
STK9509,SHOP3144,MED2685,37,2023-10-27
STK9510,SHOP3077,MED2740,29,2023-04-24
STK9511,SHOP3013,MED2444,45,2025-03-28
STK9512,SHOP3143,MED2299,38,2020-07-13
STK9513,SHOP3071,MED2544,50,2022-03-27
STK9514,SHOP3125,MED2730,43,2019-11-23
STK9515,SHOP3095,MED2103,19,2021-09-26
STK9516,SHOP3011,MED2517,46,2022-12-12
STK9517,SHOP3062,MED2315,45,2024-08-20
STK9518,SHOP3096,MED2890,12,2024-01-29
STK9519,SHOP3057,MED2855,22,2024-07-31
STK9520,SHOP3015,MED2154,23,2022-05-31
STK9521,SHOP3147,MED2896,34,2019-05-24
STK9522,SHOP3087,MED2585,20,2024-09-12
STK9523,SHOP3148,MED2688,13,2023-07-30
STK9524,SHOP3050,MED2654,43,2024-09-07
STK9525,SHOP3079,MED2632,11,2020-03-09
STK9526,SHOP3003,MED2210,23,2019-09-01
STK9527,SHOP3002,MED2712,47,2021-11-28
STK9528,SHOP3026,MED2402,44,2022-10-25
STK9529,SHOP3023,MED2555,30,2023-05-26
STK9530,SHOP3019,MED2699,27,2019-10-25
STK9531,SHOP3042,MED2534,15,2022-12-21
STK9532,SHOP3056,MED2563,2,2020-06-19
STK9533,SHOP3007,MED2872,25,2022-04-12
STK9534,SHOP3113,MED2366,23,2023-06-30
STK9535,SHOP3073,MED2643,56,2021-10-30
STK9536,SHOP3002,MED2220,31,2020-07-09
STK9537,SHOP3076,MED2213,,2020-03-04
STK9538,SHOP3081,MED2337,48,2020-01-16
STK9539,SHOP3105,MED2296,32,2024-04-11
STK9540,SHOP3111,MED2060,45,2024-12-06
STK9541,SHOP3074,MED2312,0,2020-06-28
STK9542,SHOP3088,MED2139,25,2022-07-23
STK9543,SHOP3052,MED2565,48,2025-06-04
STK9544,SHOP3005,MED2585,18,2023-09-04
STK9545,SHOP3126,MED2133,,2024-05-02
STK9546,SHOP3079,MED2505,43,2022-03-17
STK9547,SHOP3035,MED2911,34,2024-04-23
STK9548,SHOP3069,MED2001,27,2023-12-15
STK9549,SHOP3023,MED2813,55,2022-08-20
STK9550,SHOP3106,MED2755,33,2021-01-21
STK9551,SHOP3078,MED2198,16,2023-08-17
STK9552,SHOP3098,MED2033,50,2020-11-29
STK9553,SHOP3066,MED2214,25,2019-06-17
STK9554,SHOP3042,MED2034,12,2025-04-19
STK9555,SHOP3035,MED2598,22,2020-10-23
STK9556,SHOP3078,MED2246,,2021-06-10
STK9557,SHOP3032,MED2882,27,2022-01-03
STK9558,SHOP3135,MED2170,24,2021-01-11
STK9559,SHOP3003,MED2308,30,2021-04-17
STK9560,SHOP3089,MED2206,43,2023-05-26
STK9561,SHOP3120,MED2049,34,2024-07-12
STK9562,SHOP3054,MED2965,,2022-12-02
STK9563,SHOP3122,MED2483,41,2021-07-23
STK9564,SHOP3047,MED2283,48,2024-10-07
STK9565,SHOP3038,MED2169,43,2021-08-09
STK9566,SHOP3142,MED2105,25,2020-03-17
STK9567,SHOP3129,MED2811,19,2023-09-27
STK9568,SHOP3072,MED2732,35,2023-01-28
STK9569,SHOP3071,MED2184,32,2020-10-20
STK9570,SHOP3136,MED2911,40,2023-09-19
STK9571,SHOP3094,MED2939,24,2022-06-10
STK9572,SHOP3097,MED2987,20,2023-01-08
STK9573,SHOP3080,MED2202,50,2021-01-09
STK9574,SHOP3015,MED2640,40,2025-03-17
STK9575,SHOP3059,MED2954,30,2024-05-09
STK9576,SHOP3058,MED2813,49,2023-01-24
STK9577,SHOP3074,MED2941,20,2021-08-22
STK9578,SHOP3039,MED2235,44,2019-12-10
STK9579,SHOP3147,MED2818,68,2020-04-17
STK9580,SHOP3061,MED2698,36,2025-08-09
STK9581,SHOP3002,MED2432,21,2025-06-24
STK9582,SHOP3051,MED2058,29,2024-09-12
STK9583,SHOP3113,MED2726,15,2022-10-07
STK9584,SHOP3140,MED2022,28,2021-10-24
STK9585,SHOP3100,MED2518,,2022-05-05
STK9586,SHOP3092,MED2763,42,2024-04-19
STK9587,SHOP3149,MED2265,2,2019-12-20
STK9588,SHOP3090,MED2011,19,2025-04-30
STK9589,SHOP3050,MED2621,62,2023-03-14
STK9590,SHOP3007,MED2114,20,2019-07-29
STK9591,SHOP3083,MED2367,35,2024-04-13
STK9592,SHOP3106,MED2379,40,2025-01-26
STK9593,SHOP3133,MED2613,43,2024-05-10
STK9594,SHOP3145,MED2649,36,2020-07-20
STK9595,SHOP3046,MED2777,42,2019-10-10
STK9596,SHOP3112,MED2056,28,2023-12-16
STK9597,SHOP3122,MED2901,38,2022-08-20
STK9598,SHOP3132,MED2784,21,2019-06-13
STK9599,SHOP3004,MED2279,27,2022-10-28
STK9600,SHOP3030,MED2311,6,2024-08-30
STK9601,SHOP3131,MED2773,33,2020-05-20
STK9602,SHOP3060,MED2680,19,2020-03-18
STK9603,SHOP3147,MED2248,3,2025-01-21
STK9604,SHOP3081,MED2589,32,2019-07-22
STK9605,SHOP3088,MED2791,13,2019-05-28
STK9606,SHOP3101,MED2217,25,2021-08-12
STK9607,SHOP3030,MED2986,40,2023-04-24
STK9608,SHOP3010,MED2983,,2024-09-02
STK9609,SHOP3026,MED2580,31,2021-01-18
STK9610,SHOP3091,MED2678,,2021-09-06
STK9611,SHOP3008,MED2344,27,2024-06-03
STK9612,SHOP3073,MED2507,19,2019-07-28
STK9613,SHOP3123,MED2149,23,2023-04-19
STK9614,SHOP3016,MED2658,0,2024-08-02
STK9615,SHOP3056,MED2928,26,2024-08-03
STK9616,SHOP3051,MED2541,18,2019-09-15
STK9617,SHOP3095,MED2010,,2021-11-28
STK9618,SHOP3100,MED2508,43,2024-03-18
STK9619,SHOP3009,MED2199,0,2020-12-19
STK9620,SHOP3057,MED2324,48,2021-10-04
STK9621,SHOP3128,MED2712,5,2024-12-11
STK9622,SHOP3037,MED2484,36,2023-10-17
STK9623,SHOP3085,MED2077,25,2021-08-09
STK9624,SHOP3124,MED2520,15,2022-02-25
STK9625,SHOP3130,MED2768,25,2023-08-17
STK9626,SHOP3015,MED2101,1,2022-06-29
STK9627,SHOP3009,MED2836,16,2025-06-18
STK9628,SHOP3093,MED2041,53,2019-06-23
STK9629,SHOP3140,MED2615,11,2020-10-24
STK9630,SHOP3066,MED2641,27,2024-01-11
STK9631,SHOP3029,MED2894,50,2021-08-31
STK9632,SHOP3123,MED2952,28,2021-05-28
STK9633,SHOP3086,MED2986,25,2023-06-09
STK9634,SHOP3061,MED2991,46,2019-01-12
STK9635,SHOP3130,MED2146,39,2019-09-30
STK9636,SHOP3021,MED2726,32,2020-06-11
STK9637,SHOP3002,MED2631,19,2021-02-20
STK9638,SHOP3127,MED2518,25,2023-09-05
STK9639,SHOP3001,MED2911,,2020-08-18
STK9640,SHOP3148,MED2834,18,2024-08-10
STK9641,SHOP3010,MED2559,50,2019-09-16
STK9642,SHOP3008,MED2361,35,2023-09-12
STK9643,SHOP3036,MED2389,26,2022-11-07
STK9644,SHOP3082,MED2642,29,2022-03-01
STK9645,SHOP3071,MED2064,42,2022-07-17
STK9646,SHOP3014,MED2229,27,2024-07-01
STK9647,SHOP3021,MED2229,55,2019-04-21
STK9648,SHOP3054,MED2969,21,2021-03-12
STK9649,SHOP3006,MED2459,46,2025-07-11
STK9650,SHOP3006,MED2340,31,2024-09-30
STK9651,SHOP3031,MED2782,12,2023-09-23
STK9652,SHOP3071,MED2939,53,2019-01-01
STK9653,SHOP3135,MED2987,30,2021-03-22
STK9654,SHOP3048,MED2554,36,2024-04-01
STK9655,SHOP3096,MED2656,54,2025-01-11
STK9656,SHOP3101,MED2210,31,2024-06-17
STK9657,SHOP3082,MED2276,17,2020-10-24
STK9658,SHOP3069,MED2459,20,2024-05-20
STK9659,SHOP3062,MED2905,,2022-08-18
STK9660,SHOP3054,MED2405,30,2020-08-10
STK9661,SHOP3119,MED2783,28,2021-04-16
STK9662,SHOP3145,MED2247,16,2022-07-22
STK9663,SHOP3006,MED2647,63,2019-02-04
STK9664,SHOP3115,MED2086,21,2022-11-26
STK9665,SHOP3146,MED2310,19,2022-12-11
STK9666,SHOP3119,MED2438,,2025-08-11
STK9667,SHOP3026,MED2719,28,2022-05-27
STK9668,SHOP3067,MED2283,22,2020-03-17
STK9669,SHOP3047,MED2234,9,2023-04-17
STK9670,SHOP3079,MED2841,43,2023-11-27
STK9671,SHOP3009,MED2396,72,2023-10-17
STK9672,SHOP3045,MED2060,8,2019-09-06
STK9673,SHOP3118,MED2256,26,2025-01-04
STK9674,SHOP3084,MED2956,33,2021-07-03
STK9675,SHOP3008,MED2066,20,2023-10-11
STK9676,SHOP3069,MED2008,42,2020-12-05
STK9677,SHOP3123,MED2546,39,2024-04-04
STK9678,SHOP3107,MED2847,25,2021-10-02
STK9679,SHOP3104,MED2492,42,2021-07-29
STK9680,SHOP3041,MED2761,,2020-06-03
STK9681,SHOP3112,MED2823,34,2023-02-15
STK9682,SHOP3126,MED2146,39,2021-07-13
STK9683,SHOP3131,MED2831,23,2023-03-22
STK9684,SHOP3039,MED2649,6,2021-04-04
STK9685,SHOP3010,MED2624,24,2023-11-23
STK9686,SHOP3009,MED2984,26,2019-11-23
STK9687,SHOP3058,MED2710,36,2019-10-05
STK9688,SHOP3020,MED2782,37,2023-03-24
STK9689,SHOP3019,MED2101,32,2024-05-03
STK9690,SHOP3101,MED2822,29,2023-02-12
STK9691,SHOP3095,MED2049,,2024-10-20
STK9692,SHOP3035,MED2889,20,2024-06-22
STK9693,SHOP3126,MED2258,27,2019-02-13
STK9694,SHOP3028,MED2535,35,2025-06-02
STK9695,SHOP3114,MED2276,18,2022-01-22
STK9696,SHOP3122,MED2800,26,2023-02-21
STK9697,SHOP3138,MED2516,49,2023-01-14
STK9698,SHOP3085,MED2303,5,2022-04-21
STK9699,SHOP3000,MED2309,41,2023-06-21
STK9700,SHOP3097,MED2816,0,2024-02-18
STK9701,SHOP3139,MED2428,9,2022-07-16
STK9702,SHOP3023,MED2140,25,2020-01-20
STK9703,SHOP3146,MED2313,15,2024-06-12
STK9704,SHOP3022,MED2469,22,2022-01-24
STK9705,SHOP3019,MED2182,20,2025-02-17
STK9706,SHOP3104,MED2435,24,2021-08-12
STK9707,SHOP3062,MED2973,31,2024-07-23
STK9708,SHOP3138,MED2214,50,2025-02-11
STK9709,SHOP3084,MED2904,53,2023-11-21
STK9710,SHOP3007,MED2459,14,2024-12-09
STK9711,SHOP3098,MED2638,36,2019-06-19
STK9712,SHOP3128,MED2680,30,2022-11-25
STK9713,SHOP3008,MED2363,32,2022-10-20
STK9714,SHOP3050,MED2830,38,2020-02-10
STK9715,SHOP3013,MED2157,17,2023-05-17
STK9716,SHOP3127,MED2620,8,2025-06-09
STK9717,SHOP3052,MED2249,,2019-05-12
STK9718,SHOP3123,MED2972,26,2023-11-30
STK9719,SHOP3084,MED2824,41,2025-03-09
STK9720,SHOP3025,MED2450,45,2022-01-12
STK9721,SHOP3136,MED2017,30,2023-05-31
STK9722,SHOP3054,MED2996,49,2023-08-02
STK9723,SHOP3139,MED2977,14,2023-07-11
STK9724,SHOP3037,MED2345,45,2024-03-02
STK9725,SHOP3119,MED2599,37,2023-05-08
STK9726,SHOP3088,MED2755,37,2019-05-04
STK9727,SHOP3058,MED2776,16,2019-07-06
STK9728,SHOP3036,MED2243,26,2023-10-12
STK9729,SHOP3073,MED2093,10,2024-11-09
STK9730,SHOP3020,MED2480,11,2025-08-01
STK9731,SHOP3036,MED2822,,2020-03-15
STK9732,SHOP3027,MED2982,53,2022-05-20
STK9733,SHOP3065,MED2413,21,2025-02-10
STK9734,SHOP3112,MED2567,29,2023-01-26
STK9735,SHOP3016,MED2172,14,2023-01-16
STK9736,SHOP3123,MED2704,,2020-06-04
STK9737,SHOP3075,MED2009,37,2023-08-02
STK9738,SHOP3036,MED2044,,2020-03-23
STK9739,SHOP3141,MED2083,53,2020-08-12
STK9740,SHOP3090,MED2425,50,2024-09-18
STK9741,SHOP3048,MED2848,40,2024-07-01
STK9742,SHOP3081,MED2113,61,2025-04-17
STK9743,SHOP3059,MED2691,12,2023-08-17
STK9744,SHOP3045,MED2812,31,2022-04-24
STK9745,SHOP3041,MED2210,40,2023-01-18
STK9746,SHOP3072,MED2735,39,2023-10-19
STK9747,SHOP3077,MED2682,28,2022-03-04
STK9748,SHOP3083,MED2223,28,2022-05-15
STK9749,SHOP3146,MED2575,30,2021-05-17
STK9750,SHOP3034,MED2438,38,2023-10-15
STK9751,SHOP3065,MED2902,35,2019-07-26
STK9752,SHOP3008,MED2924,24,2023-07-29
STK9753,SHOP3084,MED2558,15,2024-06-12
STK9754,SHOP3070,MED2215,36,2025-01-03
STK9755,SHOP3115,MED2933,56,2022-07-19
STK9756,SHOP3067,MED2362,32,2023-02-26
STK9757,SHOP3057,MED2264,15,2019-12-10
STK9758,SHOP3131,MED2614,18,2021-10-13
STK9759,SHOP3034,MED2639,33,2023-03-19
STK9760,SHOP3093,MED2075,58,2022-12-05
STK9761,SHOP3057,MED2772,43,2023-07-10
STK9762,SHOP3064,MED2888,51,2023-03-31
STK9763,SHOP3067,MED2114,61,2024-12-28
STK9764,SHOP3136,MED2485,34,2021-03-04
STK9765,SHOP3055,MED2141,13,2022-09-23
STK9766,SHOP3005,MED2899,24,2020-06-25
STK9767,SHOP3081,MED2984,,2021-01-23
STK9768,SHOP3108,MED2441,57,2022-07-22
STK9769,SHOP3018,MED2843,20,2021-07-26
STK9770,SHOP3025,MED2019,12,2024-06-09
STK9771,SHOP3027,MED2008,16,2023-12-02
STK9772,SHOP3100,MED2475,22,2021-05-19
STK9773,SHOP3103,MED2303,12,2021-12-14
STK9774,SHOP3030,MED2566,26,2019-12-01
STK9775,SHOP3074,MED2727,58,2023-09-08
STK9776,SHOP3011,MED2897,53,2023-12-24
STK9777,SHOP3134,MED2707,40,2022-06-10
STK9778,SHOP3120,MED2985,42,2020-03-27
STK9779,SHOP3148,MED2802,21,2023-07-08
STK9780,SHOP3144,MED2817,21,2023-11-17
STK9781,SHOP3133,MED2688,36,2020-04-14
STK9782,SHOP3000,MED2535,8,2025-07-18
STK9783,SHOP3052,MED2075,16,2019-05-05
STK9784,SHOP3059,MED2148,42,2023-03-18
STK9785,SHOP3011,MED2164,63,2024-07-15
STK9786,SHOP3098,MED2662,13,2019-08-21
STK9787,SHOP3120,MED2752,22,2019-10-12
STK9788,SHOP3146,MED2520,15,2020-07-08
STK9789,SHOP3033,MED2287,11,2022-03-22
STK9790,SHOP3065,MED2330,23,2024-09-02
STK9791,SHOP3053,MED2896,35,2020-05-09
STK9792,SHOP3106,MED2342,,2020-04-18
STK9793,SHOP3129,MED2474,25,2022-06-10
STK9794,SHOP3044,MED2394,23,2021-08-18
STK9795,SHOP3149,MED2689,30,2024-09-17
STK9796,SHOP3148,MED2102,28,2022-02-13
STK9797,SHOP3009,MED2735,7,2024-12-01
STK9798,SHOP3035,MED2417,28,2022-02-23
STK9799,SHOP3020,MED2477,,2021-10-26
STK9800,SHOP3010,MED2344,21,2021-01-17
STK9801,SHOP3070,MED2985,15,2019-02-15
STK9802,SHOP3126,MED2488,6,2023-02-01
STK9803,SHOP3037,MED2065,50,2022-12-25
STK9804,SHOP3015,MED2442,56,2022-12-04
STK9805,SHOP3040,MED2635,28,2019-06-22
STK9806,SHOP3028,MED2360,37,2023-04-19
STK9807,SHOP3100,MED2604,22,2023-04-14
STK9808,SHOP3133,MED2326,26,2025-05-03
STK9809,SHOP3067,MED2462,30,2023-08-26
STK9810,SHOP3113,MED2362,28,2020-10-07
STK9811,SHOP3054,MED2260,,2021-10-30
STK9812,SHOP3128,MED2345,44,2020-11-25
STK9813,SHOP3131,MED2439,45,2019-06-16
STK9814,SHOP3132,MED2600,44,2019-07-04
STK9815,SHOP3124,MED2239,1,2022-05-11
STK9816,SHOP3104,MED2819,12,2019-08-12
STK9817,SHOP3021,MED2682,10,2021-10-03
STK9818,SHOP3127,MED2003,52,2019-08-08
STK9819,SHOP3056,MED2060,9,2019-11-21
STK9820,SHOP3139,MED2509,25,2021-03-13
STK9821,SHOP3064,MED2533,,2025-08-21
STK9822,SHOP3051,MED2354,,2021-04-26
STK9823,SHOP3032,MED2189,25,2025-07-21
STK9824,SHOP3124,MED2578,31,2024-10-11
STK9825,SHOP3137,MED2317,4,2022-01-30
STK9826,SHOP3143,MED2483,21,2022-10-08
STK9827,SHOP3121,MED2593,26,2020-08-12
STK9828,SHOP3109,MED2060,66,2022-08-25
STK9829,SHOP3145,MED2759,22,2024-04-04
STK9830,SHOP3132,MED2118,25,2023-04-15
STK9831,SHOP3075,MED2511,,2023-10-15
STK9832,SHOP3087,MED2600,44,2019-12-01
STK9833,SHOP3135,MED2197,12,2020-07-11
STK9834,SHOP3042,MED2541,25,2020-04-18
STK9835,SHOP3060,MED2698,29,2024-02-10
STK9836,SHOP3051,MED2578,,2022-08-27
STK9837,SHOP3116,MED2263,14,2024-02-26
STK9838,SHOP3056,MED2753,45,2019-01-18
STK9839,SHOP3064,MED2176,6,2023-12-03
STK9840,SHOP3143,MED2428,33,2025-06-09
STK9841,SHOP3052,MED2661,19,2019-08-13
STK9842,SHOP3066,MED2598,38,2020-06-19
STK9843,SHOP3141,MED2500,52,2025-02-25
STK9844,SHOP3021,MED2708,21,2023-06-02
STK9845,SHOP3139,MED2085,8,2024-04-21
STK9846,SHOP3013,MED2184,13,2021-02-19
STK9847,SHOP3004,MED2611,,2025-08-18
STK9848,SHOP3032,MED2271,34,2019-04-09
STK9849,SHOP3073,MED2962,,2024-08-21
STK9850,SHOP3145,MED2016,,2023-09-09
STK9851,SHOP3145,MED2239,25,2019-03-18
STK9852,SHOP3068,MED2328,,2021-05-03
STK9853,SHOP3115,MED2674,0,2023-09-05
STK9854,SHOP3030,MED2688,41,2023-12-15
STK9855,SHOP3078,MED2711,41,2022-02-24
STK9856,SHOP3044,MED2239,35,2022-10-29
STK9857,SHOP3102,MED2261,32,2025-01-11
STK9858,SHOP3137,MED2199,1,2019-10-21
STK9859,SHOP3149,MED2038,23,2023-09-08
STK9860,SHOP3093,MED2296,23,2024-03-11
STK9861,SHOP3002,MED2396,52,2020-04-01
STK9862,SHOP3058,MED2887,17,2020-10-01
STK9863,SHOP3005,MED2371,12,2020-09-20
STK9864,SHOP3113,MED2464,40,2019-04-04
STK9865,SHOP3140,MED2621,35,2023-08-13
STK9866,SHOP3021,MED2471,34,2019-07-09
STK9867,SHOP3134,MED2925,31,2024-01-03
STK9868,SHOP3046,MED2086,23,2021-10-23
STK9869,SHOP3121,MED2065,,2021-07-19
STK9870,SHOP3065,MED2898,43,2022-09-26
STK9871,SHOP3142,MED2606,28,2022-02-28
STK9872,SHOP3103,MED2622,46,2024-08-21
STK9873,SHOP3069,MED2769,9,2022-03-31
STK9874,SHOP3020,MED2517,14,2024-07-22
STK9875,SHOP3065,MED2882,21,2019-06-18
STK9876,SHOP3149,MED2514,9,2023-03-13
STK9877,SHOP3093,MED2820,18,2022-02-22
STK9878,SHOP3079,MED2843,18,2019-04-05
STK9879,SHOP3096,MED2819,31,2022-09-06
STK9880,SHOP3106,MED2628,32,2019-11-19
STK9881,SHOP3060,MED2896,,2024-01-14
STK9882,SHOP3036,MED2016,40,2020-03-08
STK9883,SHOP3002,MED2842,36,2022-01-24
STK9884,SHOP3015,MED2321,32,2021-11-09
STK9885,SHOP3122,MED2482,36,2025-05-06
STK9886,SHOP3054,MED2772,37,2022-09-03
STK9887,SHOP3047,MED2764,7,2019-06-16
STK9888,SHOP3079,MED2915,1,2022-07-01
STK9889,SHOP3136,MED2502,43,2020-09-13
STK9890,SHOP3063,MED2768,23,2024-04-17
STK9891,SHOP3015,MED2143,48,2025-01-26
STK9892,SHOP3090,MED2438,38,2021-07-17
STK9893,SHOP3079,MED2779,35,2025-01-18
STK9894,SHOP3133,MED2330,23,2024-06-23
STK9895,SHOP3022,MED2892,,2021-03-12
STK9896,SHOP3080,MED2295,27,2022-06-09
STK9897,SHOP3130,MED2270,21,2022-05-30
STK9898,SHOP3084,MED2776,30,2021-11-13
STK9899,SHOP3056,MED2556,47,2025-06-18
STK9900,SHOP3014,MED2486,70,2024-07-28
STK9901,SHOP3110,MED2483,26,2021-11-18
STK9902,SHOP3084,MED2846,14,2025-03-22
STK9903,SHOP3084,MED2612,23,2022-06-24
STK9904,SHOP3065,MED2068,24,2019-02-15
STK9905,SHOP3102,MED2641,22,2023-10-02
STK9906,SHOP3142,MED2107,22,2025-03-30
STK9907,SHOP3120,MED2402,35,2022-09-10
STK9908,SHOP3148,MED2613,35,2023-03-11
STK9909,SHOP3091,MED2066,44,2021-09-30
STK9910,SHOP3054,MED2640,41,2023-07-18
STK9911,SHOP3084,MED2363,8,2022-02-27
STK9912,SHOP3055,MED2295,8,2019-05-18
STK9913,SHOP3008,MED2149,28,2021-10-01
STK9914,SHOP3052,MED2289,39,2022-11-24
STK9915,SHOP3098,MED2377,33,2023-07-03
STK9916,SHOP3119,MED2889,59,2023-11-06
STK9917,SHOP3133,MED2227,9,2019-05-31
STK9918,SHOP3111,MED2557,21,2024-12-02
STK9919,SHOP3057,MED2809,,2019-06-02
STK9920,SHOP3024,MED2563,37,2020-11-20
STK9921,SHOP3003,MED2241,16,2021-06-01
STK9922,SHOP3143,MED2868,49,2022-03-23
STK9923,SHOP3142,MED2549,29,2019-01-03
STK9924,SHOP3060,MED2493,20,2023-07-02
STK9925,SHOP3094,MED2326,31,2019-10-19
STK9926,SHOP3126,MED2152,52,2024-04-04
STK9927,SHOP3060,MED2673,52,2019-11-04
STK9928,SHOP3095,MED2493,7,2022-11-12
STK9929,SHOP3013,MED2016,19,2021-04-24
STK9930,SHOP3076,MED2742,23,2022-03-31
STK9931,SHOP3067,MED2075,34,2019-07-21
STK9932,SHOP3141,MED2430,29,2021-10-01
STK9933,SHOP3018,MED2791,20,2022-12-22
STK9934,SHOP3059,MED2960,37,2023-11-06
STK9935,SHOP3039,MED2153,38,2019-01-28
STK9936,SHOP3139,MED2807,9,2019-10-02
STK9937,SHOP3070,MED2422,38,2024-07-05
STK9938,SHOP3069,MED2789,17,2023-08-23
STK9939,SHOP3111,MED2674,34,2020-03-06
STK9940,SHOP3021,MED2014,38,2021-08-26
STK9941,SHOP3119,MED2352,1,2019-06-21
STK9942,SHOP3094,MED2239,41,2019-10-01
STK9943,SHOP3133,MED2814,68,2024-11-11
STK9944,SHOP3109,MED2802,27,2024-05-28
STK9945,SHOP3072,MED2685,21,2019-03-14
STK9946,SHOP3033,MED2933,26,2024-07-03
STK9947,SHOP3075,MED2328,31,2021-01-11
STK9948,SHOP3121,MED2583,36,2020-05-11
STK9949,SHOP3085,MED2446,,2022-04-20
STK9950,SHOP3011,MED2269,,2025-04-02
STK9951,SHOP3001,MED2731,30,2020-11-14
STK9952,SHOP3036,MED2609,18,2024-01-24
STK9953,SHOP3011,MED2222,33,2021-12-29
STK9954,SHOP3104,MED2768,34,2020-10-22
STK9955,SHOP3053,MED2955,4,2025-05-22
STK9956,SHOP3050,MED2557,24,2019-10-20
STK9957,SHOP3013,MED2327,27,2019-12-03
STK9958,SHOP3032,MED2784,50,2021-07-11
STK9959,SHOP3026,MED2470,33,2019-11-28
STK9960,SHOP3012,MED2600,64,2022-06-22
STK9961,SHOP3057,MED2320,,2021-09-22
STK9962,SHOP3025,MED2536,55,2019-05-10
STK9963,SHOP3069,MED2086,17,2021-05-29
STK9964,SHOP3091,MED2209,19,2024-05-14
STK9965,SHOP3128,MED2689,32,2021-08-23
STK9966,SHOP3099,MED2642,70,2019-08-17
STK9967,SHOP3017,MED2510,30,2020-11-15
STK9968,SHOP3133,MED2554,36,2022-03-13
STK9969,SHOP3021,MED2874,31,2024-06-15
STK9970,SHOP3068,MED2883,26,2024-04-05
STK9971,SHOP3134,MED2052,14,2022-05-16
STK9972,SHOP3013,MED2833,23,2021-09-07
STK9973,SHOP3103,MED2698,20,2022-09-14
STK9974,SHOP3100,MED2060,30,2021-04-24
STK9975,SHOP3036,MED2682,44,2022-10-05
STK9976,SHOP3145,MED2008,44,2021-03-08
STK9977,SHOP3020,MED2957,14,2024-08-22
STK9978,SHOP3031,MED2790,47,2020-11-18
STK9979,SHOP3050,MED2889,0,2020-11-27
STK9980,SHOP3055,MED2221,32,2020-02-26
STK9981,SHOP3087,MED2111,44,2023-11-21
STK9982,SHOP3033,MED2827,35,2024-09-28
STK9983,SHOP3076,MED2732,21,2020-12-07
STK9984,SHOP3064,MED2792,11,2022-03-27
STK9985,SHOP3136,MED2701,32,2025-06-20
STK9986,SHOP3126,MED2855,29,2021-05-18
STK9987,SHOP3016,MED2685,38,2021-12-15
STK9988,SHOP3105,MED2789,22,2023-06-28
STK9989,SHOP3136,MED2455,,2020-04-16
STK9990,SHOP3136,MED2521,50,2020-06-28
STK9991,SHOP3120,MED2775,40,2022-07-20
STK9992,SHOP3064,MED2064,19,2019-11-07
